"identif","ds","carga","intensidad","ocupacion","vmed","vel.med","carga.med","carga.15","vmed.15","carga.30","vmed.30","carga.45","vmed.45","Hora","diaSemana","diaMes","Mes","fechaTrunc","Dia_semana","festivo","Tipo de Festivo","Festividad"
"PM41891",2016-11-28 18:00:00,0.54,2520,10,68.2853648,1.125589,0.3780251,0.58,0.8734975,0.64,0.6276906,0.55,0.7258341,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 18:15:00,0.58,2696,9,64.6498854,1.125589,0.3780251,0.64,0.6278552,0.55,0.725946,0.58,0.676717,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 18:30:00,0.64,2976,11,46.4724736,1.125589,0.3780251,0.55,0.7261121,0.58,0.6768183,0.54,0.676717,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 18:45:00,0.55,2555,9,53.7434324,1.125589,0.3780251,0.58,0.6769837,0.54,0.6768183,0.61,0.7749512,"18","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 19:00:00,0.58,2720,10,50.107953,1.125589,0.3780251,0.54,0.6769837,0.61,0.7750737,0.52,0.8731853,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 19:15:00,0.54,2420,10,50.107953,1.125589,0.3780251,0.61,0.7752406,0.52,0.8733292,0.48,0.7749512,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 19:30:00,0.61,2868,11,57.3789192,1.125589,0.3780251,0.52,0.8734975,0.48,0.7750737,0.43,0.9714195,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 19:45:00,0.52,2348,9,64.6498854,1.125589,0.3780251,0.48,0.7752406,0.43,0.9715846,0.51,0.8731853,"19","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 20:00:00,0.48,2172,8,57.3789192,1.125589,0.3780251,0.43,0.9717544,0.51,0.8733292,0.49,0.9714195,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 20:15:00,0.43,1912,6,71.9208442,1.125589,0.3780251,0.51,0.8734975,0.49,0.9715846,0.44,0.9714195,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 20:30:00,0.51,2272,8,64.6498854,1.125589,0.3780251,0.49,0.9717544,0.44,0.9715846,0.41,1.020537,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 20:45:00,0.49,2260,8,71.9208442,1.125589,0.3780251,0.44,0.9717544,0.41,1.020712,0.42,0.9714195,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 21:00:00,0.44,2024,8,71.9208442,1.125589,0.3780251,0.41,1.020883,0.42,0.9715846,0.36,1.118771,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 21:15:00,0.41,1847,6,75.556294,1.125589,0.3780251,0.42,0.9717544,0.36,1.118968,0.27,1.217005,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 21:30:00,0.42,1933,7,71.9208442,1.125589,0.3780251,0.36,1.11914,0.27,1.217223,0.27,1.167888,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 21:45:00,0.36,1636,6,82.827312,1.125589,0.3780251,0.27,1.217397,0.27,1.168095,0.28,1.167888,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 22:00:00,0.27,1212,4,90.098256,1.125589,0.3780251,0.27,1.168268,0.28,1.168095,0.2,1.266122,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 22:15:00,0.27,1121,4,86.462784,1.125589,0.3780251,0.28,1.168268,0.2,1.266351,0.16,1.217005,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 22:30:00,0.28,1192,4,86.462784,1.125589,0.3780251,0.2,1.266525,0.16,1.217223,0.11,1.315239,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 22:45:00,0.2,832,3,93.733728,1.125589,0.3780251,0.16,1.217397,0.11,1.315479,0.1,1.217005,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 23:00:00,0.16,672,2,90.098256,1.125589,0.3780251,0.11,1.315654,0.1,1.217223,0.07,1.217005,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 23:15:00,0.11,504,2,97.3692,1.125589,0.3780251,0.1,1.217397,0.07,1.217223,0.09,1.315239,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 23:30:00,0.1,384,1,90.098256,1.125589,0.3780251,0.07,1.217397,0.09,1.315479,0.05,0.7258341,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-28 23:45:00,0.07,380,1,90.098256,1.125589,0.3780251,0.09,1.315654,0.05,0.725946,0.05,1.364356,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41891",2016-11-29 00:00:00,0.09,340,1,97.3692,1.125589,0.3780251,0.05,0.7261121,0.05,1.364606,0.03,1.020537,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM41891",2016-11-29 00:15:00,0.05,204,1,53.7434324,1.125589,0.3780251,0.05,1.364782,0.03,1.020712,0.04,1.266122,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM41891",2016-11-29 00:30:00,0.05,244,1,101.004672,1.125589,0.3780251,0.03,1.020883,0.04,1.266351,0.02,0.8240682,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM41891",2016-11-29 00:45:00,0.03,168,1,75.556294,1.125589,0.3780251,0.04,1.266525,0.02,0.8242015,0.03,-0.600327,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM41892",2016-11-28 06:15:00,0.08,224,2,2.84668158,-0.5110633,0.1296269,0.14,-0.1582001,0.24,-0.1092252,0.4,-0.2073904,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 11:15:00,0.13,517,3,2.84668158,-0.5110633,0.1296269,0.17,-0.2073285,0.14,-0.2074806,0.17,-0.01092208,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 12:30:00,0.13,535,3,10.11765,-0.5110633,0.1296269,0.13,-0.1090716,0.13,0.08728569,0.15,-0.01092208,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 13:00:00,0.13,560,2,6.48216394,-0.5110633,0.1296269,0.15,-0.01081472,0.16,-0.1092252,0.18,-0.01092208,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 14:30:00,0.22,852,5,2.84668158,-0.5110633,0.1296269,0.18,-0.01081472,0.23,-0.1583529,0.19,-0.06003915,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 15:45:00,0.2,780,5,2.84668158,-0.5110633,0.1296269,0.15,-0.01081472,0.17,0.1364134,0.18,-0.01092208,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 16:15:00,0.17,652,6,10.11765,-0.5110633,0.1296269,0.18,-0.01081472,0.19,-0.1092252,0.19,0.1364292,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 17:00:00,0.19,708,4,10.11765,-0.5110633,0.1296269,0.15,-0.05994317,0.18,-0.01096975,0.18,-0.2073904,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 20:45:00,0.16,628,4,2.84668158,-0.5110633,0.1296269,0.16,0.03831374,0.14,-0.2566083,0.14,-0.01092208,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 21:00:00,0.16,655,3,2.84668158,-0.5110633,0.1296269,0.14,-0.256457,0.14,-0.01096975,0.14,-0.01092208,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 22:00:00,0.08,352,3,6.48216394,-0.5110633,0.1296269,0.1,-0.01081472,0.11,-0.06009747,0.08,0.2346633,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 22:45:00,0.08,308,2,17.3886088,-0.5110633,0.1296269,0.05,-0.1090716,0.05,-0.01096975,0.06,0.1855462,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-28 23:30:00,0.06,188,2,13.7531294,-0.5110633,0.1296269,0.03,-0.9442554,0.03,-0.6496301,0.02,-0.3547416,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM41892",2016-11-29 00:30:00,0.03,132,1,10.11765,-0.5110633,0.1296269,0.02,-1.386411,0.02,-1.73044,0.03,-1.582669,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM42052",2016-11-28 01:30:00,0.05,116,0,10.11765,-0.08543476,0.4405601,0.02,-0.5020993,0.03,-0.1583529,0.03,-0.8459124,"01","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 05:45:00,0.06,149,0,17.3886088,-0.08543476,0.4405601,0.06,0.1856991,0.15,0.6276906,0.18,0.676717,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 06:00:00,0.06,144,1,13.7531294,-0.08543476,0.4405601,0.15,0.6278552,0.18,0.6768183,0.3,0.7258341,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 06:15:00,0.15,348,0,46.4724736,-0.08543476,0.4405601,0.18,0.6769837,0.3,0.725946,0.47,0.4802487,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 06:30:00,0.18,444,1,50.107953,-0.08543476,0.4405601,0.3,0.7261121,0.47,0.4803074,0.7,0.4311316,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 06:45:00,0.3,744,2,53.7434324,-0.08543476,0.4405601,0.47,0.4804698,0.7,0.4311797,0.83,0.2346633,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 07:00:00,0.47,1120,4,35.5660206,-0.08543476,0.4405601,0.7,0.4313414,0.83,0.2346688,0.99,0.038195,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 07:15:00,0.7,1692,4,31.9305412,-0.08543476,0.4405601,0.83,0.2348276,0.99,0.03815797,0.97,-0.1091562,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 07:30:00,0.83,2055,5,17.3886088,-0.08543476,0.4405601,0.99,0.03831374,0.97,-0.1092252,0.86,-0.7967953,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 07:45:00,0.99,2461,6,2.84668158,-0.08543476,0.4405601,0.97,-0.1090716,0.86,-0.7970132,0.84,-1.140615,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 10:00:00,0.88,2161,7,2.84668158,-0.08543476,0.4405601,0.75,0.3330845,0.7,0.3329243,0.62,0.2837804,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 10:15:00,0.75,1882,6,24.659575,-0.08543476,0.4405601,0.7,0.3330845,0.62,0.2837966,0.65,0.3328975,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 10:30:00,0.7,1703,5,24.659575,-0.08543476,0.4405601,0.62,0.283956,0.65,0.3329243,0.61,0.2837804,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 10:45:00,0.62,1487,5,21.0240956,-0.08543476,0.4405601,0.65,0.3330845,0.61,0.2837966,0.6,0.2346633,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 11:00:00,0.65,1607,4,24.659575,-0.08543476,0.4405601,0.61,0.283956,0.6,0.2346688,0.54,0.2346633,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 11:15:00,0.61,1460,3,21.0240956,-0.08543476,0.4405601,0.6,0.2348276,0.54,0.2346688,0.66,0.2837804,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 11:30:00,0.6,1473,5,17.3886088,-0.08543476,0.4405601,0.54,0.2348276,0.66,0.2837966,0.61,0.2346633,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 11:45:00,0.54,1292,3,17.3886088,-0.08543476,0.4405601,0.66,0.283956,0.61,0.2346688,0.61,0.2837804,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 12:00:00,0.66,1608,4,21.0240956,-0.08543476,0.4405601,0.61,0.2348276,0.61,0.2837966,0.6,0.1364292,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 12:15:00,0.61,1484,5,17.3886088,-0.08543476,0.4405601,0.61,0.283956,0.6,0.1364134,0.56,0.2837804,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 12:30:00,0.61,1480,4,21.0240956,-0.08543476,0.4405601,0.6,0.1365706,0.56,0.2837966,0.63,0.2837804,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 12:45:00,0.6,1429,4,10.11765,-0.08543476,0.4405601,0.56,0.283956,0.63,0.2837966,0.57,0.3328975,"12","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 13:00:00,0.56,1345,6,21.0240956,-0.08543476,0.4405601,0.63,0.283956,0.57,0.3329243,0.56,0.2837804,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 13:15:00,0.63,1521,4,21.0240956,-0.08543476,0.4405601,0.57,0.3330845,0.56,0.2837966,0.63,0.2837804,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 13:30:00,0.57,1356,5,24.659575,-0.08543476,0.4405601,0.56,0.283956,0.63,0.2837966,0.73,0.08731208,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 13:45:00,0.56,1340,4,21.0240956,-0.08543476,0.4405601,0.63,0.283956,0.73,0.08728569,0.69,0.2346633,"13","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 14:00:00,0.63,1520,5,21.0240956,-0.08543476,0.4405601,0.73,0.08744219,0.69,0.2346688,0.63,0.1364292,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 14:15:00,0.73,1764,6,6.48216394,-0.08543476,0.4405601,0.69,0.2348276,0.63,0.1364134,0.64,0.1364292,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 14:30:00,0.69,1693,6,17.3886088,-0.08543476,0.4405601,0.63,0.1365706,0.64,0.1364134,0.73,0.08731208,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 14:45:00,0.63,1549,5,10.11765,-0.08543476,0.4405601,0.64,0.1365706,0.73,0.08728569,0.76,-0.1091562,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 15:00:00,0.64,1564,5,10.11765,-0.08543476,0.4405601,0.73,0.08744219,0.76,-0.1092252,0.71,0.1364292,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 15:15:00,0.73,1800,7,6.48216394,-0.08543476,0.4405601,0.76,-0.1090716,0.71,0.1364134,0.7,0.3328975,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 15:45:00,0.71,1717,6,10.11765,-0.08543476,0.4405601,0.7,0.3330845,0.73,0.1855411,0.74,0.1855462,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 16:00:00,0.7,1696,6,24.659575,-0.08543476,0.4405601,0.73,0.1856991,0.74,0.1855411,0.8,0.1855462,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 16:15:00,0.73,1788,7,13.7531294,-0.08543476,0.4405601,0.74,0.1856991,0.8,0.1855411,0.79,0.1364292,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 16:30:00,0.74,1812,6,13.7531294,-0.08543476,0.4405601,0.8,0.1856991,0.79,0.1364134,0.9,0.038195,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 16:45:00,0.8,1952,7,13.7531294,-0.08543476,0.4405601,0.79,0.1365706,0.9,0.03815797,0.77,-1.042381,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 17:00:00,0.79,1933,7,10.11765,-0.08543476,0.4405601,0.9,0.03831374,0.77,-1.042652,0.67,-1.337083,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 17:15:00,0.9,2195,8,2.84668158,-0.08543476,0.4405601,0.77,-1.042512,0.67,-1.337418,0.67,-1.435317,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 20:45:00,0.51,1229,5,17.3886088,-0.08543476,0.4405601,0.6,0.08744219,0.59,0.1855411,0.57,0.1855462,"20","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 21:00:00,0.6,1440,5,6.48216394,-0.08543476,0.4405601,0.59,0.1856991,0.57,0.1855411,0.44,0.3328975,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 21:15:00,0.59,1415,4,13.7531294,-0.08543476,0.4405601,0.57,0.1856991,0.44,0.3329243,0.37,0.4311316,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 21:30:00,0.57,1376,6,13.7531294,-0.08543476,0.4405601,0.44,0.3330845,0.37,0.4311797,0.43,0.2346633,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 21:45:00,0.44,1023,4,24.659575,-0.08543476,0.4405601,0.37,0.4313414,0.43,0.2346688,0.37,0.3328975,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 22:00:00,0.37,848,3,31.9305412,-0.08543476,0.4405601,0.43,0.2348276,0.37,0.3329243,0.24,0.3328975,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 22:15:00,0.43,1005,2,17.3886088,-0.08543476,0.4405601,0.37,0.3330845,0.24,0.3329243,0.19,0.4802487,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 22:30:00,0.37,876,4,24.659575,-0.08543476,0.4405601,0.24,0.3330845,0.19,0.4803074,0.17,0.1855462,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 22:45:00,0.24,548,2,24.659575,-0.08543476,0.4405601,0.19,0.4804698,0.17,0.1855411,0.16,0.3820145,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 23:00:00,0.19,444,1,35.5660206,-0.08543476,0.4405601,0.17,0.1856991,0.16,0.382052,0.1,0.5293658,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 23:15:00,0.17,376,1,13.7531294,-0.08543476,0.4405601,0.16,0.3822129,0.1,0.5294352,0.09,0.3328975,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 23:30:00,0.16,376,2,28.2950618,-0.08543476,0.4405601,0.1,0.5295983,0.09,0.3329243,0.09,0.5293658,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-28 23:45:00,0.1,260,1,39.2015074,-0.08543476,0.4405601,0.09,0.3330845,0.09,0.5294352,0.07,0.4311316,"23","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM42052",2016-11-29 00:00:00,0.09,225,0,24.659575,-0.08543476,0.4405601,0.09,0.5295983,0.07,0.4311797,0.06,-0.1091562,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM42052",2016-11-29 00:15:00,0.09,233,0,39.2015074,-0.08543476,0.4405601,0.07,0.4313414,0.06,-0.1092252,0.06,0.3820145,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM42052",2016-11-29 00:30:00,0.07,153,0,31.9305412,-0.08543476,0.4405601,0.06,-0.1090716,0.06,0.382052,0.03,-0.5020928,"00","Monday","28","11",2016-11-29,"martes","laborable",NA,NA
"PM43001",2016-11-28 05:00:00,0.01,75,1,31.9305412,0.3512457,0.2850988,0.01,-0.8459985,0.01,-0.3548638,0.02,0.4802487,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 05:45:00,0.02,112,0,35.5660206,0.3512457,0.2850988,0.03,1.266525,0.04,0.5294352,0.06,0.7749512,"05","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 06:00:00,0.03,168,1,93.733728,0.3512457,0.2850988,0.04,0.5295983,0.06,0.7750737,0.08,0.8240682,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 06:15:00,0.04,248,2,39.2015074,0.3512457,0.2850988,0.06,0.7752406,0.08,0.8242015,0.12,0.6275999,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 06:30:00,0.06,293,2,57.3789192,0.3512457,0.2850988,0.08,0.824369,0.12,0.6276906,0.21,0.2837804,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 06:45:00,0.08,485,2,61.0143986,0.3512457,0.2850988,0.12,0.6278552,0.21,0.2837966,0.32,-0.3056245,"06","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 07:00:00,0.12,675,3,46.4724736,0.3512457,0.2850988,0.21,0.283956,0.32,-0.3057361,0.41,-1.091498,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 07:15:00,0.21,1144,5,21.0240956,0.3512457,0.2850988,0.32,-0.3055855,0.41,-1.09178,0.41,-1.975605,"07","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 10:30:00,0.24,1293,7,2.84668158,0.3512457,0.2850988,0.25,0.1856991,0.23,0.2346688,0.26,0.1855462,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 10:45:00,0.25,1371,8,13.7531294,0.3512457,0.2850988,0.23,0.2348276,0.26,0.1855411,0.25,0.1855462,"10","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 11:00:00,0.23,1292,8,17.3886088,0.3512457,0.2850988,0.26,0.1856991,0.25,0.1855411,0.26,-0.1091562,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 11:15:00,0.26,1401,9,13.7531294,0.3512457,0.2850988,0.25,0.1856991,0.26,-0.1092252,0.27,-0.9932636,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 11:30:00,0.25,1388,9,13.7531294,0.3512457,0.2850988,0.26,-0.1090716,0.27,-0.9935241,0.31,-1.533551,"11","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 14:00:00,0.34,2083,9,31.9305412,0.3512457,0.2850988,0.36,0.3822129,0.36,0.2346688,0.35,0.3820145,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 14:15:00,0.36,2292,8,28.2950618,0.3512457,0.2850988,0.36,0.2348276,0.35,0.382052,0.37,0.2837804,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 14:30:00,0.36,2300,11,17.3886088,0.3512457,0.2850988,0.35,0.3822129,0.37,0.2837966,0.4,-0.01092208,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 14:45:00,0.35,2184,8,28.2950618,0.3512457,0.2850988,0.37,0.283956,0.4,-0.01096975,0.42,0.038195,"14","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 15:00:00,0.37,2329,9,21.0240956,0.3512457,0.2850988,0.4,-0.01081472,0.42,0.03815797,0.36,0.1364292,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 15:30:00,0.42,2576,11,2.84668158,0.3512457,0.2850988,0.36,0.1365706,0.38,0.03815797,0.35,0.2346633,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 15:45:00,0.36,2189,7,10.11765,0.3512457,0.2850988,0.38,0.03831374,0.35,0.2346688,0.4,0.1855462,"15","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 16:00:00,0.38,2441,9,2.84668158,0.3512457,0.2850988,0.35,0.2348276,0.4,0.1855411,0.38,0.1855462,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 16:15:00,0.35,2188,8,17.3886088,0.3512457,0.2850988,0.4,0.1856991,0.38,0.1855411,0.4,0.1364292,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 16:30:00,0.4,2471,11,13.7531294,0.3512457,0.2850988,0.38,0.1856991,0.4,0.1364134,0.42,-0.01092208,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 16:45:00,0.38,2292,10,13.7531294,0.3512457,0.2850988,0.4,0.1365706,0.42,-0.01096975,0.44,-0.6985612,"16","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 17:00:00,0.4,2485,12,10.11765,0.3512457,0.2850988,0.42,-0.01081472,0.44,-0.6987578,0.41,-0.01092208,"17","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 21:15:00,0.38,1148,27,10.11765,0.3512457,0.2850988,0.33,0.2348276,0.29,0.2346688,0.26,0.4802487,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 21:30:00,0.33,1151,21,17.3886088,0.3512457,0.2850988,0.29,0.2348276,0.26,0.4803074,0.16,0.8240682,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 21:45:00,0.29,863,20,17.3886088,0.3512457,0.2850988,0.26,0.4804698,0.16,0.8242015,0.15,0.4311316,"21","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 22:00:00,0.26,726,18,35.5660206,0.3512457,0.2850988,0.16,0.824369,0.15,0.4311797,0.28,0.3328975,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
"PM43001",2016-11-28 22:15:00,0.16,947,4,61.0143986,0.3512457,0.2850988,0.15,0.4313414,0.28,0.3329243,0.13,0.4311316,"22","Monday","28","11",2016-11-28,"lunes","laborable",NA,NA
